Generated by,Model,QE1,QE2,QE3,QE4,QE5,Prompt
GPT,Human,y,10,8,8,y,None
Tool,Human,y,10,9,9,y,None
Tool,azure/gpt-4.1,1,3,2,2,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
archivist->researcher_publication:link electronic_version citations 
archivist->System:share them other_researcher 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-4.1-mini,0,3,4,3,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
archivist->researcher_publication:link electronic_version citations 
archivist->System:share them other_researcher 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-4o,0,4,3,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
archivist->researcher_publication:link electronic_version citations 
archivist->System:share them other_researcher 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-5.1,0,2,2,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
archivist->researcher_publication:link electronic_version citations 
archivist->System:share them other_researcher 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Gemma3-27b,1,7,6,5,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
archivist->researcher_publication:link electronic_version citations 
archivist->System:share them other_researcher 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/claude-haiku-4-5,0,2,2,3,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
archivist->researcher_publication:link electronic_version citations 
archivist->System:share them other_researcher 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/claude-sonnet-4-5,0,3,4,3,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
archivist->researcher_publication:link electronic_version citations 
archivist->System:share them other_researcher 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/gemini-2.5-flash,1,8,7,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
archivist->researcher_publication:link electronic_version citations 
archivist->System:share them other_researcher 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/gemini-2.5-pro,1,10,3,4,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
archivist->researcher_publication:link electronic_version citations 
archivist->System:share them other_researcher 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,GPT-oss-120b,1,1,1,1,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
archivist->researcher_publication:link electronic_version citations 
archivist->System:share them other_researcher 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,GPT-oss-20b,0,6,5,5,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
archivist->researcher_publication:link electronic_version citations 
archivist->System:share them other_researcher 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Granite-4.0-tiny,1,8,9,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
archivist->researcher_publication:link electronic_version citations 
archivist->System:share them other_researcher 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Llama-3.1-70b,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
archivist->researcher_publication:link electronic_version citations 
archivist->System:share them other_researcher 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Ministral-3-14B-Instruct,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
archivist->researcher_publication:link electronic_version citations 
archivist->System:share them other_researcher 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Mistral-Small-3.2-24B-Instruct,0,4,3,3,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
archivist->researcher_publication:link electronic_version citations 
archivist->System:share them other_researcher 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,ollama-embedding-qwen3-06,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
archivist->researcher_publication:link electronic_version citations 
archivist->System:share them other_researcher 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,vision/Qwen3-32b-VL,0,3,4,5,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
archivist->researcher_publication:link electronic_version citations 
archivist->System:share them other_researcher 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4.1,1,8,8,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Archivist
actor System
database CitationDatabase
database ElectronicVersionsDatabase

Archivist -> System: Log In
System -> System: Authenticate Archivist
System -> Archivist: Provide Access

activate Archivist

Archivist -> System: Link Electronic Version to Citation
System -> CitationDatabase: Retrieve Citation Details
CitationDatabase --> System: Return Citation Details
System -> ElectronicVersionsDatabase: Retrieve Electronic Version
ElectronicVersionsDatabase --> System: Return Electronic Version
System -> System: Associate Electronic Version with Citation
System -> Archivist: Display Linking Confirmation

deactivate Archivist

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4.1-mini,1,8,9,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Archivist
actor System
database CitationDatabase
database ElectronicVersionsDatabase

Archivist -> System: Log In
System -> System: Authenticate Archivist
System -> Archivist: Provide Access

activate Archivist

Archivist -> System: Link Electronic Version to Citation
System -> CitationDatabase: Retrieve Citation Details
CitationDatabase --> System: Return Citation Details
System -> ElectronicVersionsDatabase: Retrieve Electronic Version
ElectronicVersionsDatabase --> System: Return Electronic Version
System -> System: Associate Electronic Version with Citation
System -> Archivist: Display Linking Confirmation

deactivate Archivist

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4o,1,9,8,9,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Archivist
actor System
database CitationDatabase
database ElectronicVersionsDatabase

Archivist -> System: Log In
System -> System: Authenticate Archivist
System -> Archivist: Provide Access

activate Archivist

Archivist -> System: Link Electronic Version to Citation
System -> CitationDatabase: Retrieve Citation Details
CitationDatabase --> System: Return Citation Details
System -> ElectronicVersionsDatabase: Retrieve Electronic Version
ElectronicVersionsDatabase --> System: Return Electronic Version
System -> System: Associate Electronic Version with Citation
System -> Archivist: Display Linking Confirmation

deactivate Archivist

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-5.1,1,8,8,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Archivist
actor System
database CitationDatabase
database ElectronicVersionsDatabase

Archivist -> System: Log In
System -> System: Authenticate Archivist
System -> Archivist: Provide Access

activate Archivist

Archivist -> System: Link Electronic Version to Citation
System -> CitationDatabase: Retrieve Citation Details
CitationDatabase --> System: Return Citation Details
System -> ElectronicVersionsDatabase: Retrieve Electronic Version
ElectronicVersionsDatabase --> System: Return Electronic Version
System -> System: Associate Electronic Version with Citation
System -> Archivist: Display Linking Confirmation

deactivate Archivist

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Gemma3-27b,1,8,7,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Archivist
actor System
database CitationDatabase
database ElectronicVersionsDatabase

Archivist -> System: Log In
System -> System: Authenticate Archivist
System -> Archivist: Provide Access

activate Archivist

Archivist -> System: Link Electronic Version to Citation
System -> CitationDatabase: Retrieve Citation Details
CitationDatabase --> System: Return Citation Details
System -> ElectronicVersionsDatabase: Retrieve Electronic Version
ElectronicVersionsDatabase --> System: Return Electronic Version
System -> System: Associate Electronic Version with Citation
System -> Archivist: Display Linking Confirmation

deactivate Archivist

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/claude-haiku-4-5,1,8,9,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Archivist
actor System
database CitationDatabase
database ElectronicVersionsDatabase

Archivist -> System: Log In
System -> System: Authenticate Archivist
System -> Archivist: Provide Access

activate Archivist

Archivist -> System: Link Electronic Version to Citation
System -> CitationDatabase: Retrieve Citation Details
CitationDatabase --> System: Return Citation Details
System -> ElectronicVersionsDatabase: Retrieve Electronic Version
ElectronicVersionsDatabase --> System: Return Electronic Version
System -> System: Associate Electronic Version with Citation
System -> Archivist: Display Linking Confirmation

deactivate Archivist

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/claude-sonnet-4-5,1,8,7,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Archivist
actor System
database CitationDatabase
database ElectronicVersionsDatabase

Archivist -> System: Log In
System -> System: Authenticate Archivist
System -> Archivist: Provide Access

activate Archivist

Archivist -> System: Link Electronic Version to Citation
System -> CitationDatabase: Retrieve Citation Details
CitationDatabase --> System: Return Citation Details
System -> ElectronicVersionsDatabase: Retrieve Electronic Version
ElectronicVersionsDatabase --> System: Return Electronic Version
System -> System: Associate Electronic Version with Citation
System -> Archivist: Display Linking Confirmation

deactivate Archivist

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/gemini-2.5-flash,1,9,10,9,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Archivist
actor System
database CitationDatabase
database ElectronicVersionsDatabase

Archivist -> System: Log In
System -> System: Authenticate Archivist
System -> Archivist: Provide Access

activate Archivist

Archivist -> System: Link Electronic Version to Citation
System -> CitationDatabase: Retrieve Citation Details
CitationDatabase --> System: Return Citation Details
System -> ElectronicVersionsDatabase: Retrieve Electronic Version
ElectronicVersionsDatabase --> System: Return Electronic Version
System -> System: Associate Electronic Version with Citation
System -> Archivist: Display Linking Confirmation

deactivate Archivist

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
