Generated by,Model,QE1,QE2,QE3,QE4,QE5,Prompt
GPT,Human,y,9,8,8,n,None
Tool,Human,y,10,10,10,y,None
Tool,azure/gpt-4.1,0,2,2,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->product:track which most_number 
manager->System:increase salary 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-4.1-mini,0,3,2,3,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->product:track which most_number 
manager->System:increase salary 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-4o,0,2,2,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->product:track which most_number 
manager->System:increase salary 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-5.1,0,2,2,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->product:track which most_number 
manager->System:increase salary 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Gemma3-27b,1,3,2,3,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->product:track which most_number 
manager->System:increase salary 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/claude-haiku-4-5,0,2,1,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->product:track which most_number 
manager->System:increase salary 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/claude-sonnet-4-5,0,2,3,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->product:track which most_number 
manager->System:increase salary 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/gemini-2.5-flash,1,3,2,2,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->product:track which most_number 
manager->System:increase salary 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/gemini-2.5-pro,1,2,2,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->product:track which most_number 
manager->System:increase salary 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,GPT-oss-120b,0,2,3,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->product:track which most_number 
manager->System:increase salary 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,GPT-oss-20b,0,2,3,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->product:track which most_number 
manager->System:increase salary 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Granite-4.0-tiny,1,8,7,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->product:track which most_number 
manager->System:increase salary 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Llama-3.1-70b,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->product:track which most_number 
manager->System:increase salary 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Ministral-3-14B-Instruct,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->product:track which most_number 
manager->System:increase salary 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Mistral-Small-3.2-24B-Instruct,1,2,3,3,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->product:track which most_number 
manager->System:increase salary 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,ollama-embedding-qwen3-06,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->product:track which most_number 
manager->System:increase salary 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,vision/Qwen3-32b-VL,0,3,2,4,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->product:track which most_number 
manager->System:increase salary 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4.1,1,8,7,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
database SalesDatabase
participant EmployeeTracker
participant Employee
participant SalaryManager

Manager -> EmployeeTracker: Request sales performance tracking
EmployeeTracker --> SalesDatabase: Retrieve sales data
SalesDatabase --> EmployeeTracker: Provide sales data

activate Manager

Manager -> EmployeeTracker: Identify top-performing employees
EmployeeTracker --> Employee: Notify employees about sales performance evaluation

activate Employee

Employee --> SalesDatabase: Provide additional sales details if needed
SalesDatabase --> Employee: Provide required information

deactivate Employee

EmployeeTracker --> SalaryManager: Request salary increase for top-performing employees
SalaryManager --> EmployeeTracker: Confirm salary increase requests
EmployeeTracker --> Manager: Notify successful salary increases

deactivate Manager
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4.1-mini,1,7,6,7,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
database SalesDatabase
participant EmployeeTracker
participant Employee
participant SalaryManager

Manager -> EmployeeTracker: Request sales performance tracking
EmployeeTracker --> SalesDatabase: Retrieve sales data
SalesDatabase --> EmployeeTracker: Provide sales data

activate Manager

Manager -> EmployeeTracker: Identify top-performing employees
EmployeeTracker --> Employee: Notify employees about sales performance evaluation

activate Employee

Employee --> SalesDatabase: Provide additional sales details if needed
SalesDatabase --> Employee: Provide required information

deactivate Employee

EmployeeTracker --> SalaryManager: Request salary increase for top-performing employees
SalaryManager --> EmployeeTracker: Confirm salary increase requests
EmployeeTracker --> Manager: Notify successful salary increases

deactivate Manager
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4o,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
database SalesDatabase
participant EmployeeTracker
participant Employee
participant SalaryManager

Manager -> EmployeeTracker: Request sales performance tracking
EmployeeTracker --> SalesDatabase: Retrieve sales data
SalesDatabase --> EmployeeTracker: Provide sales data

activate Manager

Manager -> EmployeeTracker: Identify top-performing employees
EmployeeTracker --> Employee: Notify employees about sales performance evaluation

activate Employee

Employee --> SalesDatabase: Provide additional sales details if needed
SalesDatabase --> Employee: Provide required information

deactivate Employee

EmployeeTracker --> SalaryManager: Request salary increase for top-performing employees
SalaryManager --> EmployeeTracker: Confirm salary increase requests
EmployeeTracker --> Manager: Notify successful salary increases

deactivate Manager
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-5.1,1,8,7,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
database SalesDatabase
participant EmployeeTracker
participant Employee
participant SalaryManager

Manager -> EmployeeTracker: Request sales performance tracking
EmployeeTracker --> SalesDatabase: Retrieve sales data
SalesDatabase --> EmployeeTracker: Provide sales data

activate Manager

Manager -> EmployeeTracker: Identify top-performing employees
EmployeeTracker --> Employee: Notify employees about sales performance evaluation

activate Employee

Employee --> SalesDatabase: Provide additional sales details if needed
SalesDatabase --> Employee: Provide required information

deactivate Employee

EmployeeTracker --> SalaryManager: Request salary increase for top-performing employees
SalaryManager --> EmployeeTracker: Confirm salary increase requests
EmployeeTracker --> Manager: Notify successful salary increases

deactivate Manager
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Gemma3-27b,1,8,7,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
database SalesDatabase
participant EmployeeTracker
participant Employee
participant SalaryManager

Manager -> EmployeeTracker: Request sales performance tracking
EmployeeTracker --> SalesDatabase: Retrieve sales data
SalesDatabase --> EmployeeTracker: Provide sales data

activate Manager

Manager -> EmployeeTracker: Identify top-performing employees
EmployeeTracker --> Employee: Notify employees about sales performance evaluation

activate Employee

Employee --> SalesDatabase: Provide additional sales details if needed
SalesDatabase --> Employee: Provide required information

deactivate Employee

EmployeeTracker --> SalaryManager: Request salary increase for top-performing employees
SalaryManager --> EmployeeTracker: Confirm salary increase requests
EmployeeTracker --> Manager: Notify successful salary increases

deactivate Manager
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/claude-haiku-4-5,1,8,7,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
database SalesDatabase
participant EmployeeTracker
participant Employee
participant SalaryManager

Manager -> EmployeeTracker: Request sales performance tracking
EmployeeTracker --> SalesDatabase: Retrieve sales data
SalesDatabase --> EmployeeTracker: Provide sales data

activate Manager

Manager -> EmployeeTracker: Identify top-performing employees
EmployeeTracker --> Employee: Notify employees about sales performance evaluation

activate Employee

Employee --> SalesDatabase: Provide additional sales details if needed
SalesDatabase --> Employee: Provide required information

deactivate Employee

EmployeeTracker --> SalaryManager: Request salary increase for top-performing employees
SalaryManager --> EmployeeTracker: Confirm salary increase requests
EmployeeTracker --> Manager: Notify successful salary increases

deactivate Manager
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/claude-sonnet-4-5,1,7,6,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
database SalesDatabase
participant EmployeeTracker
participant Employee
participant SalaryManager

Manager -> EmployeeTracker: Request sales performance tracking
EmployeeTracker --> SalesDatabase: Retrieve sales data
SalesDatabase --> EmployeeTracker: Provide sales data

activate Manager

Manager -> EmployeeTracker: Identify top-performing employees
EmployeeTracker --> Employee: Notify employees about sales performance evaluation

activate Employee

Employee --> SalesDatabase: Provide additional sales details if needed
SalesDatabase --> Employee: Provide required information

deactivate Employee

EmployeeTracker --> SalaryManager: Request salary increase for top-performing employees
SalaryManager --> EmployeeTracker: Confirm salary increase requests
EmployeeTracker --> Manager: Notify successful salary increases

deactivate Manager
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/gemini-2.5-flash,1,8,9,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
database SalesDatabase
participant EmployeeTracker
participant Employee
participant SalaryManager

Manager -> EmployeeTracker: Request sales performance tracking
EmployeeTracker --> SalesDatabase: Retrieve sales data
SalesDatabase --> EmployeeTracker: Provide sales data

activate Manager

Manager -> EmployeeTracker: Identify top-performing employees
EmployeeTracker --> Employee: Notify employees about sales performance evaluation

activate Employee

Employee --> SalesDatabase: Provide additional sales details if needed
SalesDatabase --> Employee: Provide required information

deactivate Employee

EmployeeTracker --> SalaryManager: Request salary increase for top-performing employees
SalaryManager --> EmployeeTracker: Confirm salary increase requests
EmployeeTracker --> Manager: Notify successful salary increases

deactivate Manager
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
