Generated by,Model,QE1,QE2,QE3,QE4,QE5,Prompt
GPT,Human,y,10,10,10,y,None
Tool,Human,y,10,10,10,y,None
Tool,azure/gpt-4.1,0,2,2,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
cornell_faculty_member->item:have control 
cornell_faculty_member->System:control how 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-4.1-mini,0,2,2,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
cornell_faculty_member->item:have control 
cornell_faculty_member->System:control how 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-4o,0,2,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
cornell_faculty_member->item:have control 
cornell_faculty_member->System:control how 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-5.1,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
cornell_faculty_member->item:have control 
cornell_faculty_member->System:control how 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Gemma3-27b,1,2,3,2,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
cornell_faculty_member->item:have control 
cornell_faculty_member->System:control how 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/claude-haiku-4-5,0,1,2,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
cornell_faculty_member->item:have control 
cornell_faculty_member->System:control how 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/claude-sonnet-4-5,0,2,3,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
cornell_faculty_member->item:have control 
cornell_faculty_member->System:control how 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/gemini-2.5-flash,1,1,3,1,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
cornell_faculty_member->item:have control 
cornell_faculty_member->System:control how 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/gemini-2.5-pro,1,1,1,5,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
cornell_faculty_member->item:have control 
cornell_faculty_member->System:control how 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,GPT-oss-120b,1,2,3,4,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
cornell_faculty_member->item:have control 
cornell_faculty_member->System:control how 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,GPT-oss-20b,1,10,10,10,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
cornell_faculty_member->item:have control 
cornell_faculty_member->System:control how 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Granite-4.0-tiny,1,7,8,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
cornell_faculty_member->item:have control 
cornell_faculty_member->System:control how 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Llama-3.1-70b,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
cornell_faculty_member->item:have control 
cornell_faculty_member->System:control how 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Ministral-3-14B-Instruct,0,1,1,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
cornell_faculty_member->item:have control 
cornell_faculty_member->System:control how 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,ollama-embedding-qwen3-06,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
cornell_faculty_member->item:have control 
cornell_faculty_member->System:control how 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,vision/Qwen3-32b-VL,0,2,3,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
cornell_faculty_member->item:have control 
cornell_faculty_member->System:control how 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4.1,1,8,8,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor FacultyMember
participant CollectionManagementTool
database CollectionDatabase
participant SortingManager

FacultyMember -> CollectionManagementTool: Access collection management tool
CollectionManagementTool --> FacultyMember: Display collection contents

activate FacultyMember

FacultyMember -> CollectionManagementTool: Choose sorting preferences
CollectionManagementTool --> SortingManager: Apply sorting preferences
SortingManager --> CollectionDatabase: Retrieve sorted collection contents
CollectionDatabase --> SortingManager: Provide sorted collection contents
SortingManager --> CollectionManagementTool: Display sorted collection contents

deactivate FacultyMember
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4.1-mini,1,8,7,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor FacultyMember
participant CollectionManagementTool
database CollectionDatabase
participant SortingManager

FacultyMember -> CollectionManagementTool: Access collection management tool
CollectionManagementTool --> FacultyMember: Display collection contents

activate FacultyMember

FacultyMember -> CollectionManagementTool: Choose sorting preferences
CollectionManagementTool --> SortingManager: Apply sorting preferences
SortingManager --> CollectionDatabase: Retrieve sorted collection contents
CollectionDatabase --> SortingManager: Provide sorted collection contents
SortingManager --> CollectionManagementTool: Display sorted collection contents

deactivate FacultyMember
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4o,1,8,9,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor FacultyMember
participant CollectionManagementTool
database CollectionDatabase
participant SortingManager

FacultyMember -> CollectionManagementTool: Access collection management tool
CollectionManagementTool --> FacultyMember: Display collection contents

activate FacultyMember

FacultyMember -> CollectionManagementTool: Choose sorting preferences
CollectionManagementTool --> SortingManager: Apply sorting preferences
SortingManager --> CollectionDatabase: Retrieve sorted collection contents
CollectionDatabase --> SortingManager: Provide sorted collection contents
SortingManager --> CollectionManagementTool: Display sorted collection contents

deactivate FacultyMember
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-5.1,1,8,7,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor FacultyMember
participant CollectionManagementTool
database CollectionDatabase
participant SortingManager

FacultyMember -> CollectionManagementTool: Access collection management tool
CollectionManagementTool --> FacultyMember: Display collection contents

activate FacultyMember

FacultyMember -> CollectionManagementTool: Choose sorting preferences
CollectionManagementTool --> SortingManager: Apply sorting preferences
SortingManager --> CollectionDatabase: Retrieve sorted collection contents
CollectionDatabase --> SortingManager: Provide sorted collection contents
SortingManager --> CollectionManagementTool: Display sorted collection contents

deactivate FacultyMember
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Gemma3-27b,1,7,8,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor FacultyMember
participant CollectionManagementTool
database CollectionDatabase
participant SortingManager

FacultyMember -> CollectionManagementTool: Access collection management tool
CollectionManagementTool --> FacultyMember: Display collection contents

activate FacultyMember

FacultyMember -> CollectionManagementTool: Choose sorting preferences
CollectionManagementTool --> SortingManager: Apply sorting preferences
SortingManager --> CollectionDatabase: Retrieve sorted collection contents
CollectionDatabase --> SortingManager: Provide sorted collection contents
SortingManager --> CollectionManagementTool: Display sorted collection contents

deactivate FacultyMember
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/claude-haiku-4-5,1,8,7,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor FacultyMember
participant CollectionManagementTool
database CollectionDatabase
participant SortingManager

FacultyMember -> CollectionManagementTool: Access collection management tool
CollectionManagementTool --> FacultyMember: Display collection contents

activate FacultyMember

FacultyMember -> CollectionManagementTool: Choose sorting preferences
CollectionManagementTool --> SortingManager: Apply sorting preferences
SortingManager --> CollectionDatabase: Retrieve sorted collection contents
CollectionDatabase --> SortingManager: Provide sorted collection contents
SortingManager --> CollectionManagementTool: Display sorted collection contents

deactivate FacultyMember
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/claude-sonnet-4-5,1,7,6,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor FacultyMember
participant CollectionManagementTool
database CollectionDatabase
participant SortingManager

FacultyMember -> CollectionManagementTool: Access collection management tool
CollectionManagementTool --> FacultyMember: Display collection contents

activate FacultyMember

FacultyMember -> CollectionManagementTool: Choose sorting preferences
CollectionManagementTool --> SortingManager: Apply sorting preferences
SortingManager --> CollectionDatabase: Retrieve sorted collection contents
CollectionDatabase --> SortingManager: Provide sorted collection contents
SortingManager --> CollectionManagementTool: Display sorted collection contents

deactivate FacultyMember
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/gemini-2.5-flash,1,8,9,8,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor FacultyMember
participant CollectionManagementTool
database CollectionDatabase
participant SortingManager

FacultyMember -> CollectionManagementTool: Access collection management tool
CollectionManagementTool --> FacultyMember: Display collection contents

activate FacultyMember

FacultyMember -> CollectionManagementTool: Choose sorting preferences
CollectionManagementTool --> SortingManager: Apply sorting preferences
SortingManager --> CollectionDatabase: Retrieve sorted collection contents
CollectionDatabase --> SortingManager: Provide sorted collection contents
SortingManager --> CollectionManagementTool: Display sorted collection contents

deactivate FacultyMember
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/gemini-2.5-pro,0,4,9,5,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor FacultyMember
participant CollectionManagementTool
database CollectionDatabase
participant SortingManager

FacultyMember -> CollectionManagementTool: Access collection management tool
CollectionManagementTool --> FacultyMember: Display collection contents

activate FacultyMember

FacultyMember -> CollectionManagementTool: Choose sorting preferences
CollectionManagementTool --> SortingManager: Apply sorting preferences
SortingManager --> CollectionDatabase: Retrieve sorted collection contents
CollectionDatabase --> SortingManager: Provide sorted collection contents
SortingManager --> CollectionManagementTool: Display sorted collection contents

deactivate FacultyMember
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
