Generated by,Model,QE1,QE2,QE3,QE4,QE5,Prompt
GPT,Human,y,10,10,10,y,None
Tool,Human,y,10,10,10,y,None
Tool,azure/gpt-4.1,1,2,2,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
employee->table:change orders 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-4.1-mini,1,4,3,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
employee->table:change orders 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-4o,0,3,2,3,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
employee->table:change orders 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-5.1,0,2,2,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
employee->table:change orders 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Gemma3-27b,1,2,1,1,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
employee->table:change orders 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/claude-haiku-4-5,0,2,1,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
employee->table:change orders 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/claude-sonnet-4-5,0,2,3,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
employee->table:change orders 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/gemini-2.5-flash,1,2,3,4,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
employee->table:change orders 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/gemini-2.5-pro,0,2,10,10,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
employee->table:change orders 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,GPT-oss-120b,1,10,10,10,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
employee->table:change orders 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,GPT-oss-20b,1,10,10,10,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
employee->table:change orders 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Granite-4.0-tiny,1,7,8,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
employee->table:change orders 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Llama-3.1-70b,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
employee->table:change orders 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Ministral-3-14B-Instruct,0,2,3,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
employee->table:change orders 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Mistral-Small-3.2-24B-Instruct,1,3,3,2,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
employee->table:change orders 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,ollama-embedding-qwen3-06,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
employee->table:change orders 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,vision/Qwen3-32b-VL,1,6,7,5,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
employee->table:change orders 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4.1,1,8,8,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Employee
database TableDatabase
participant TableOrderManager

Employee -> TableOrderManager: Request to change table orders
TableOrderManager --> Employee: Display current table orders

activate Employee

Employee -> TableOrderManager: Specify new order for the table
TableOrderManager --> TableDatabase: Update table orders
TableDatabase --> TableOrderManager: Confirmation of order update
TableOrderManager --> Employee: Notify successful order change

deactivate Employee
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4.1-mini,1,8,8,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Employee
database TableDatabase
participant TableOrderManager

Employee -> TableOrderManager: Request to change table orders
TableOrderManager --> Employee: Display current table orders

activate Employee

Employee -> TableOrderManager: Specify new order for the table
TableOrderManager --> TableDatabase: Update table orders
TableDatabase --> TableOrderManager: Confirmation of order update
TableOrderManager --> Employee: Notify successful order change

deactivate Employee
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4o,1,8,9,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Employee
database TableDatabase
participant TableOrderManager

Employee -> TableOrderManager: Request to change table orders
TableOrderManager --> Employee: Display current table orders

activate Employee

Employee -> TableOrderManager: Specify new order for the table
TableOrderManager --> TableDatabase: Update table orders
TableDatabase --> TableOrderManager: Confirmation of order update
TableOrderManager --> Employee: Notify successful order change

deactivate Employee
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-5.1,1,7,7,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Employee
database TableDatabase
participant TableOrderManager

Employee -> TableOrderManager: Request to change table orders
TableOrderManager --> Employee: Display current table orders

activate Employee

Employee -> TableOrderManager: Specify new order for the table
TableOrderManager --> TableDatabase: Update table orders
TableDatabase --> TableOrderManager: Confirmation of order update
TableOrderManager --> Employee: Notify successful order change

deactivate Employee
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Gemma3-27b,1,8,7,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Employee
database TableDatabase
participant TableOrderManager

Employee -> TableOrderManager: Request to change table orders
TableOrderManager --> Employee: Display current table orders

activate Employee

Employee -> TableOrderManager: Specify new order for the table
TableOrderManager --> TableDatabase: Update table orders
TableDatabase --> TableOrderManager: Confirmation of order update
TableOrderManager --> Employee: Notify successful order change

deactivate Employee
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/claude-haiku-4-5,1,8,7,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Employee
database TableDatabase
participant TableOrderManager

Employee -> TableOrderManager: Request to change table orders
TableOrderManager --> Employee: Display current table orders

activate Employee

Employee -> TableOrderManager: Specify new order for the table
TableOrderManager --> TableDatabase: Update table orders
TableDatabase --> TableOrderManager: Confirmation of order update
TableOrderManager --> Employee: Notify successful order change

deactivate Employee
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/claude-sonnet-4-5,1,8,7,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Employee
database TableDatabase
participant TableOrderManager

Employee -> TableOrderManager: Request to change table orders
TableOrderManager --> Employee: Display current table orders

activate Employee

Employee -> TableOrderManager: Specify new order for the table
TableOrderManager --> TableDatabase: Update table orders
TableDatabase --> TableOrderManager: Confirmation of order update
TableOrderManager --> Employee: Notify successful order change

deactivate Employee
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/gemini-2.5-flash,1,9,10,9,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Employee
database TableDatabase
participant TableOrderManager

Employee -> TableOrderManager: Request to change table orders
TableOrderManager --> Employee: Display current table orders

activate Employee

Employee -> TableOrderManager: Specify new order for the table
TableOrderManager --> TableDatabase: Update table orders
TableDatabase --> TableOrderManager: Confirmation of order update
TableOrderManager --> Employee: Notify successful order change

deactivate Employee
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/gemini-2.5-pro,1,8,9,9,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Employee
database TableDatabase
participant TableOrderManager

Employee -> TableOrderManager: Request to change table orders
TableOrderManager --> Employee: Display current table orders

activate Employee

Employee -> TableOrderManager: Specify new order for the table
TableOrderManager --> TableDatabase: Update table orders
TableDatabase --> TableOrderManager: Confirmation of order update
TableOrderManager --> Employee: Notify successful order change

deactivate Employee
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,GPT-oss-120b,1,8,7,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Employee
database TableDatabase
participant TableOrderManager

Employee -> TableOrderManager: Request to change table orders
TableOrderManager --> Employee: Display current table orders

activate Employee

Employee -> TableOrderManager: Specify new order for the table
TableOrderManager --> TableDatabase: Update table orders
TableDatabase --> TableOrderManager: Confirmation of order update
TableOrderManager --> Employee: Notify successful order change

deactivate Employee
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,GPT-oss-20b,1,8,8,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Employee
database TableDatabase
participant TableOrderManager

Employee -> TableOrderManager: Request to change table orders
TableOrderManager --> Employee: Display current table orders

activate Employee

Employee -> TableOrderManager: Specify new order for the table
TableOrderManager --> TableDatabase: Update table orders
TableDatabase --> TableOrderManager: Confirmation of order update
TableOrderManager --> Employee: Notify successful order change

deactivate Employee
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Granite-4.0-tiny,1,8,7,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Employee
database TableDatabase
participant TableOrderManager

Employee -> TableOrderManager: Request to change table orders
TableOrderManager --> Employee: Display current table orders

activate Employee

Employee -> TableOrderManager: Specify new order for the table
TableOrderManager --> TableDatabase: Update table orders
TableDatabase --> TableOrderManager: Confirmation of order update
TableOrderManager --> Employee: Notify successful order change

deactivate Employee
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Llama-3.1-70b,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Employee
database TableDatabase
participant TableOrderManager

Employee -> TableOrderManager: Request to change table orders
TableOrderManager --> Employee: Display current table orders

activate Employee

Employee -> TableOrderManager: Specify new order for the table
TableOrderManager --> TableDatabase: Update table orders
TableDatabase --> TableOrderManager: Confirmation of order update
TableOrderManager --> Employee: Notify successful order change

deactivate Employee
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Ministral-3-14B-Instruct,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an employee, I want to change orders of a table.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Employee
database TableDatabase
participant TableOrderManager

Employee -> TableOrderManager: Request to change table orders
TableOrderManager --> Employee: Display current table orders

activate Employee

Employee -> TableOrderManager: Specify new order for the table
TableOrderManager --> TableDatabase: Update table orders
TableDatabase --> TableOrderManager: Confirmation of order update
TableOrderManager --> Employee: Notify successful order change

deactivate Employee
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
