Generated by,Model,QE1,QE2,QE3,QE4,QE5,Prompt
GPT,Human,y,10,10,10,y,None
Tool,Human,y,10,10,10,y,None
Tool,azure/gpt-4.1,1,2,2,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
staff->System:add books unique_id 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-4.1-mini,0,3,2,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
staff->System:add books unique_id 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-4o,1,3,2,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
staff->System:add books unique_id 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-5.1,1,3,2,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
staff->System:add books unique_id 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Gemma3-27b,1,2,1,1,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
staff->System:add books unique_id 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/claude-haiku-4-5,0,2,1,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
staff->System:add books unique_id 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/claude-sonnet-4-5,0,2,3,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
staff->System:add books unique_id 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/gemini-2.5-flash,1,7,9,3,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
staff->System:add books unique_id 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/gemini-2.5-pro,1,5,2,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
staff->System:add books unique_id 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,GPT-oss-120b,0,4,5,6,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
staff->System:add books unique_id 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,GPT-oss-20b,1,1,1,1,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
staff->System:add books unique_id 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Granite-4.0-tiny,1,7,8,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
staff->System:add books unique_id 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Llama-3.1-70b,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
staff->System:add books unique_id 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Ministral-3-14B-Instruct,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
staff->System:add books unique_id 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Mistral-Small-3.2-24B-Instruct,1,5,4,3,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
staff->System:add books unique_id 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,vision/Qwen3-32b-VL,1,6,5,4,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
staff->System:add books unique_id 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4.1,1,9,9,9,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Staff
database LibraryDatabase
participant BookCatalog

Staff -> BookCatalog: Request to add a book with unique ID
BookCatalog --> Staff: Prompt for book details

activate Staff

Staff -> BookCatalog: Provide book details (title, author, etc.)
BookCatalog --> LibraryDatabase: Check for existing books with the same ID

activate LibraryDatabase

LibraryDatabase --> BookCatalog: No existing book with the same ID found
BookCatalog --> LibraryDatabase: Add new book with unique ID

deactivate LibraryDatabase

LibraryDatabase --> BookCatalog: Confirmation of successful book addition
BookCatalog --> Staff: Confirmation message

deactivate Staff
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4.1-mini,1,8,8,9,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Staff
database LibraryDatabase
participant BookCatalog

Staff -> BookCatalog: Request to add a book with unique ID
BookCatalog --> Staff: Prompt for book details

activate Staff

Staff -> BookCatalog: Provide book details (title, author, etc.)
BookCatalog --> LibraryDatabase: Check for existing books with the same ID

activate LibraryDatabase

LibraryDatabase --> BookCatalog: No existing book with the same ID found
BookCatalog --> LibraryDatabase: Add new book with unique ID

deactivate LibraryDatabase

LibraryDatabase --> BookCatalog: Confirmation of successful book addition
BookCatalog --> Staff: Confirmation message

deactivate Staff
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4o,1,8,9,9,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Staff
database LibraryDatabase
participant BookCatalog

Staff -> BookCatalog: Request to add a book with unique ID
BookCatalog --> Staff: Prompt for book details

activate Staff

Staff -> BookCatalog: Provide book details (title, author, etc.)
BookCatalog --> LibraryDatabase: Check for existing books with the same ID

activate LibraryDatabase

LibraryDatabase --> BookCatalog: No existing book with the same ID found
BookCatalog --> LibraryDatabase: Add new book with unique ID

deactivate LibraryDatabase

LibraryDatabase --> BookCatalog: Confirmation of successful book addition
BookCatalog --> Staff: Confirmation message

deactivate Staff
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-5.1,1,8,8,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Staff
database LibraryDatabase
participant BookCatalog

Staff -> BookCatalog: Request to add a book with unique ID
BookCatalog --> Staff: Prompt for book details

activate Staff

Staff -> BookCatalog: Provide book details (title, author, etc.)
BookCatalog --> LibraryDatabase: Check for existing books with the same ID

activate LibraryDatabase

LibraryDatabase --> BookCatalog: No existing book with the same ID found
BookCatalog --> LibraryDatabase: Add new book with unique ID

deactivate LibraryDatabase

LibraryDatabase --> BookCatalog: Confirmation of successful book addition
BookCatalog --> Staff: Confirmation message

deactivate Staff
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Gemma3-27b,1,8,7,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Staff
database LibraryDatabase
participant BookCatalog

Staff -> BookCatalog: Request to add a book with unique ID
BookCatalog --> Staff: Prompt for book details

activate Staff

Staff -> BookCatalog: Provide book details (title, author, etc.)
BookCatalog --> LibraryDatabase: Check for existing books with the same ID

activate LibraryDatabase

LibraryDatabase --> BookCatalog: No existing book with the same ID found
BookCatalog --> LibraryDatabase: Add new book with unique ID

deactivate LibraryDatabase

LibraryDatabase --> BookCatalog: Confirmation of successful book addition
BookCatalog --> Staff: Confirmation message

deactivate Staff
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/claude-haiku-4-5,1,8,9,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Staff
database LibraryDatabase
participant BookCatalog

Staff -> BookCatalog: Request to add a book with unique ID
BookCatalog --> Staff: Prompt for book details

activate Staff

Staff -> BookCatalog: Provide book details (title, author, etc.)
BookCatalog --> LibraryDatabase: Check for existing books with the same ID

activate LibraryDatabase

LibraryDatabase --> BookCatalog: No existing book with the same ID found
BookCatalog --> LibraryDatabase: Add new book with unique ID

deactivate LibraryDatabase

LibraryDatabase --> BookCatalog: Confirmation of successful book addition
BookCatalog --> Staff: Confirmation message

deactivate Staff
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/claude-sonnet-4-5,1,7,8,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Staff
database LibraryDatabase
participant BookCatalog

Staff -> BookCatalog: Request to add a book with unique ID
BookCatalog --> Staff: Prompt for book details

activate Staff

Staff -> BookCatalog: Provide book details (title, author, etc.)
BookCatalog --> LibraryDatabase: Check for existing books with the same ID

activate LibraryDatabase

LibraryDatabase --> BookCatalog: No existing book with the same ID found
BookCatalog --> LibraryDatabase: Add new book with unique ID

deactivate LibraryDatabase

LibraryDatabase --> BookCatalog: Confirmation of successful book addition
BookCatalog --> Staff: Confirmation message

deactivate Staff
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/gemini-2.5-flash,1,9,10,9,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Staff
database LibraryDatabase
participant BookCatalog

Staff -> BookCatalog: Request to add a book with unique ID
BookCatalog --> Staff: Prompt for book details

activate Staff

Staff -> BookCatalog: Provide book details (title, author, etc.)
BookCatalog --> LibraryDatabase: Check for existing books with the same ID

activate LibraryDatabase

LibraryDatabase --> BookCatalog: No existing book with the same ID found
BookCatalog --> LibraryDatabase: Add new book with unique ID

deactivate LibraryDatabase

LibraryDatabase --> BookCatalog: Confirmation of successful book addition
BookCatalog --> Staff: Confirmation message

deactivate Staff
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/gemini-2.5-pro,1,8,9,9,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Staff
database LibraryDatabase
participant BookCatalog

Staff -> BookCatalog: Request to add a book with unique ID
BookCatalog --> Staff: Prompt for book details

activate Staff

Staff -> BookCatalog: Provide book details (title, author, etc.)
BookCatalog --> LibraryDatabase: Check for existing books with the same ID

activate LibraryDatabase

LibraryDatabase --> BookCatalog: No existing book with the same ID found
BookCatalog --> LibraryDatabase: Add new book with unique ID

deactivate LibraryDatabase

LibraryDatabase --> BookCatalog: Confirmation of successful book addition
BookCatalog --> Staff: Confirmation message

deactivate Staff
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,GPT-oss-120b,1,9,8,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Staff
database LibraryDatabase
participant BookCatalog

Staff -> BookCatalog: Request to add a book with unique ID
BookCatalog --> Staff: Prompt for book details

activate Staff

Staff -> BookCatalog: Provide book details (title, author, etc.)
BookCatalog --> LibraryDatabase: Check for existing books with the same ID

activate LibraryDatabase

LibraryDatabase --> BookCatalog: No existing book with the same ID found
BookCatalog --> LibraryDatabase: Add new book with unique ID

deactivate LibraryDatabase

LibraryDatabase --> BookCatalog: Confirmation of successful book addition
BookCatalog --> Staff: Confirmation message

deactivate Staff
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,GPT-oss-20b,1,10,5,5,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a staff, I want to add books with unique id.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Staff
database LibraryDatabase
participant BookCatalog

Staff -> BookCatalog: Request to add a book with unique ID
BookCatalog --> Staff: Prompt for book details

activate Staff

Staff -> BookCatalog: Provide book details (title, author, etc.)
BookCatalog --> LibraryDatabase: Check for existing books with the same ID

activate LibraryDatabase

LibraryDatabase --> BookCatalog: No existing book with the same ID found
BookCatalog --> LibraryDatabase: Add new book with unique ID

deactivate LibraryDatabase

LibraryDatabase --> BookCatalog: Confirmation of successful book addition
BookCatalog --> Staff: Confirmation message

deactivate Staff
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
