Generated by,Model,QE1,QE2,QE3,QE4,QE5,Prompt
GPT,Human,y,10,9,9,y,None
Tool,Human,y,10,5,5,y,None
Tool,azure/gpt-4.1,0,2,2,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
zooniverse_admin->System:know when volunteer 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-4.1-mini,0,2,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
zooniverse_admin->System:know when volunteer 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-4o,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
zooniverse_admin->System:know when volunteer 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-5.1,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
zooniverse_admin->System:know when volunteer 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Gemma3-27b,1,1,2,1,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
zooniverse_admin->System:know when volunteer 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/claude-haiku-4-5,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
zooniverse_admin->System:know when volunteer 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/claude-sonnet-4-5,0,1,2,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
zooniverse_admin->System:know when volunteer 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/gemini-2.5-flash,0,8,2,10,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
zooniverse_admin->System:know when volunteer 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/gemini-2.5-pro,1,3,1,1,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
zooniverse_admin->System:know when volunteer 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,GPT-oss-120b,0,6,8,5,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
zooniverse_admin->System:know when volunteer 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,GPT-oss-20b,0,2,2,2,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
zooniverse_admin->System:know when volunteer 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Granite-4.0-tiny,1,8,7,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
zooniverse_admin->System:know when volunteer 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Llama-3.1-70b,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
zooniverse_admin->System:know when volunteer 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Ministral-3-14B-Instruct,1,2,2,1,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
zooniverse_admin->System:know when volunteer 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Mistral-Small-3.2-24B-Instruct,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
zooniverse_admin->System:know when volunteer 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,ollama-embedding-qwen3-06,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
zooniverse_admin->System:know when volunteer 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,vision/Qwen3-32b-VL,0,2,3,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
zooniverse_admin->System:know when volunteer 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4.1,1,7,7,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor ZooniverseAdmin
database VolunteerData
participant VolunteerMonitor

ZooniverseAdmin -> VolunteerMonitor: Request volunteer activity monitoring
VolunteerMonitor --> VolunteerData: Retrieve volunteer activity data
VolunteerData --> VolunteerMonitor: Provide volunteer activity details

activate ZooniverseAdmin

ZooniverseAdmin -> VolunteerMonitor: Analyze volunteer activity for education needs
VolunteerMonitor --> ZooniverseAdmin: Notify when education is needed

deactivate ZooniverseAdmin
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4.1-mini,1,7,6,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor ZooniverseAdmin
database VolunteerData
participant VolunteerMonitor

ZooniverseAdmin -> VolunteerMonitor: Request volunteer activity monitoring
VolunteerMonitor --> VolunteerData: Retrieve volunteer activity data
VolunteerData --> VolunteerMonitor: Provide volunteer activity details

activate ZooniverseAdmin

ZooniverseAdmin -> VolunteerMonitor: Analyze volunteer activity for education needs
VolunteerMonitor --> ZooniverseAdmin: Notify when education is needed

deactivate ZooniverseAdmin
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4o,1,7,8,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor ZooniverseAdmin
database VolunteerData
participant VolunteerMonitor

ZooniverseAdmin -> VolunteerMonitor: Request volunteer activity monitoring
VolunteerMonitor --> VolunteerData: Retrieve volunteer activity data
VolunteerData --> VolunteerMonitor: Provide volunteer activity details

activate ZooniverseAdmin

ZooniverseAdmin -> VolunteerMonitor: Analyze volunteer activity for education needs
VolunteerMonitor --> ZooniverseAdmin: Notify when education is needed

deactivate ZooniverseAdmin
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-5.1,1,7,6,5,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor ZooniverseAdmin
database VolunteerData
participant VolunteerMonitor

ZooniverseAdmin -> VolunteerMonitor: Request volunteer activity monitoring
VolunteerMonitor --> VolunteerData: Retrieve volunteer activity data
VolunteerData --> VolunteerMonitor: Provide volunteer activity details

activate ZooniverseAdmin

ZooniverseAdmin -> VolunteerMonitor: Analyze volunteer activity for education needs
VolunteerMonitor --> ZooniverseAdmin: Notify when education is needed

deactivate ZooniverseAdmin
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Gemma3-27b,1,8,7,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor ZooniverseAdmin
database VolunteerData
participant VolunteerMonitor

ZooniverseAdmin -> VolunteerMonitor: Request volunteer activity monitoring
VolunteerMonitor --> VolunteerData: Retrieve volunteer activity data
VolunteerData --> VolunteerMonitor: Provide volunteer activity details

activate ZooniverseAdmin

ZooniverseAdmin -> VolunteerMonitor: Analyze volunteer activity for education needs
VolunteerMonitor --> ZooniverseAdmin: Notify when education is needed

deactivate ZooniverseAdmin
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/claude-haiku-4-5,1,7,6,5,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor ZooniverseAdmin
database VolunteerData
participant VolunteerMonitor

ZooniverseAdmin -> VolunteerMonitor: Request volunteer activity monitoring
VolunteerMonitor --> VolunteerData: Retrieve volunteer activity data
VolunteerData --> VolunteerMonitor: Provide volunteer activity details

activate ZooniverseAdmin

ZooniverseAdmin -> VolunteerMonitor: Analyze volunteer activity for education needs
VolunteerMonitor --> ZooniverseAdmin: Notify when education is needed

deactivate ZooniverseAdmin
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/claude-sonnet-4-5,1,7,6,5,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor ZooniverseAdmin
database VolunteerData
participant VolunteerMonitor

ZooniverseAdmin -> VolunteerMonitor: Request volunteer activity monitoring
VolunteerMonitor --> VolunteerData: Retrieve volunteer activity data
VolunteerData --> VolunteerMonitor: Provide volunteer activity details

activate ZooniverseAdmin

ZooniverseAdmin -> VolunteerMonitor: Analyze volunteer activity for education needs
VolunteerMonitor --> ZooniverseAdmin: Notify when education is needed

deactivate ZooniverseAdmin
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/gemini-2.5-flash,1,9,7,9,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor ZooniverseAdmin
database VolunteerData
participant VolunteerMonitor

ZooniverseAdmin -> VolunteerMonitor: Request volunteer activity monitoring
VolunteerMonitor --> VolunteerData: Retrieve volunteer activity data
VolunteerData --> VolunteerMonitor: Provide volunteer activity details

activate ZooniverseAdmin

ZooniverseAdmin -> VolunteerMonitor: Analyze volunteer activity for education needs
VolunteerMonitor --> ZooniverseAdmin: Notify when education is needed

deactivate ZooniverseAdmin
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/gemini-2.5-pro,1,9,3,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor ZooniverseAdmin
database VolunteerData
participant VolunteerMonitor

ZooniverseAdmin -> VolunteerMonitor: Request volunteer activity monitoring
VolunteerMonitor --> VolunteerData: Retrieve volunteer activity data
VolunteerData --> VolunteerMonitor: Provide volunteer activity details

activate ZooniverseAdmin

ZooniverseAdmin -> VolunteerMonitor: Analyze volunteer activity for education needs
VolunteerMonitor --> ZooniverseAdmin: Notify when education is needed

deactivate ZooniverseAdmin
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,GPT-oss-120b,1,8,9,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor ZooniverseAdmin
database VolunteerData
participant VolunteerMonitor

ZooniverseAdmin -> VolunteerMonitor: Request volunteer activity monitoring
VolunteerMonitor --> VolunteerData: Retrieve volunteer activity data
VolunteerData --> VolunteerMonitor: Provide volunteer activity details

activate ZooniverseAdmin

ZooniverseAdmin -> VolunteerMonitor: Analyze volunteer activity for education needs
VolunteerMonitor --> ZooniverseAdmin: Notify when education is needed

deactivate ZooniverseAdmin
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,GPT-oss-20b,1,8,8,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Zooniverse admin, I want to know when I should educate a volunteer.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor ZooniverseAdmin
database VolunteerData
participant VolunteerMonitor

ZooniverseAdmin -> VolunteerMonitor: Request volunteer activity monitoring
VolunteerMonitor --> VolunteerData: Retrieve volunteer activity data
VolunteerData --> VolunteerMonitor: Provide volunteer activity details

activate ZooniverseAdmin

ZooniverseAdmin -> VolunteerMonitor: Analyze volunteer activity for education needs
VolunteerMonitor --> ZooniverseAdmin: Notify when education is needed

deactivate ZooniverseAdmin
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
