Generated by,Model,QE1,QE2,QE3,QE4,QE5,Prompt
GPT,Human,y,8,7,7,n,None
Tool,Human,y,10,10,10,y,None
Tool,azure/gpt-4.1,1,2,2,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->System:save menu 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-4.1-mini,1,3,2,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->System:save menu 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-4o,1,2,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->System:save menu 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,azure/gpt-5.1,1,2,2,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->System:save menu 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Gemma3-27b,1,2,3,2,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->System:save menu 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/claude-haiku-4-5,0,2,1,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->System:save menu 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/claude-sonnet-4-5,0,2,3,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->System:save menu 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/gemini-2.5-flash,1,9,10,10,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->System:save menu 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,google/gemini-2.5-pro,1,5,2,10,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->System:save menu 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,GPT-oss-120b,1,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->System:save menu 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,GPT-oss-20b,1,3,8,4,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->System:save menu 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Granite-4.0-tiny,1,7,6,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->System:save menu 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Llama-3.1-70b,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->System:save menu 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Ministral-3-14B-Instruct,1,2,1,1,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->System:save menu 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,Mistral-Small-3.2-24B-Instruct,1,8,8,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->System:save menu 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,ollama-embedding-qwen3-06,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->System:save menu 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
Tool,vision/Qwen3-32b-VL,1,8,7,6,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
manager->System:save menu 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4.1,1,8,8,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
actor System
database MonthlyMenus

Manager -> System: Log In
System -> System: Authenticate Manager
System -> Manager: Provide Access

activate Manager

Manager -> System: Save Monthly Menu
System -> MonthlyMenus: Retrieve Current Menu
MonthlyMenus --> System: Return Current Menu
System -> MonthlyMenus: Save Menu for Current Month
MonthlyMenus --> System: Confirmation
System -> Manager: Display Save Confirmation

deactivate Manager

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4.1-mini,1,8,7,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
actor System
database MonthlyMenus

Manager -> System: Log In
System -> System: Authenticate Manager
System -> Manager: Provide Access

activate Manager

Manager -> System: Save Monthly Menu
System -> MonthlyMenus: Retrieve Current Menu
MonthlyMenus --> System: Return Current Menu
System -> MonthlyMenus: Save Menu for Current Month
MonthlyMenus --> System: Confirmation
System -> Manager: Display Save Confirmation

deactivate Manager

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-4o,1,8,9,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
actor System
database MonthlyMenus

Manager -> System: Log In
System -> System: Authenticate Manager
System -> Manager: Provide Access

activate Manager

Manager -> System: Save Monthly Menu
System -> MonthlyMenus: Retrieve Current Menu
MonthlyMenus --> System: Return Current Menu
System -> MonthlyMenus: Save Menu for Current Month
MonthlyMenus --> System: Confirmation
System -> Manager: Display Save Confirmation

deactivate Manager

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,azure/gpt-5.1,1,8,8,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
actor System
database MonthlyMenus

Manager -> System: Log In
System -> System: Authenticate Manager
System -> Manager: Provide Access

activate Manager

Manager -> System: Save Monthly Menu
System -> MonthlyMenus: Retrieve Current Menu
MonthlyMenus --> System: Return Current Menu
System -> MonthlyMenus: Save Menu for Current Month
MonthlyMenus --> System: Confirmation
System -> Manager: Display Save Confirmation

deactivate Manager

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Gemma3-27b,1,8,7,9,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
actor System
database MonthlyMenus

Manager -> System: Log In
System -> System: Authenticate Manager
System -> Manager: Provide Access

activate Manager

Manager -> System: Save Monthly Menu
System -> MonthlyMenus: Retrieve Current Menu
MonthlyMenus --> System: Return Current Menu
System -> MonthlyMenus: Save Menu for Current Month
MonthlyMenus --> System: Confirmation
System -> Manager: Display Save Confirmation

deactivate Manager

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/claude-haiku-4-5,1,9,8,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
actor System
database MonthlyMenus

Manager -> System: Log In
System -> System: Authenticate Manager
System -> Manager: Provide Access

activate Manager

Manager -> System: Save Monthly Menu
System -> MonthlyMenus: Retrieve Current Menu
MonthlyMenus --> System: Return Current Menu
System -> MonthlyMenus: Save Menu for Current Month
MonthlyMenus --> System: Confirmation
System -> Manager: Display Save Confirmation

deactivate Manager

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/claude-sonnet-4-5,1,7,8,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
actor System
database MonthlyMenus

Manager -> System: Log In
System -> System: Authenticate Manager
System -> Manager: Provide Access

activate Manager

Manager -> System: Save Monthly Menu
System -> MonthlyMenus: Retrieve Current Menu
MonthlyMenus --> System: Return Current Menu
System -> MonthlyMenus: Save Menu for Current Month
MonthlyMenus --> System: Confirmation
System -> Manager: Display Save Confirmation

deactivate Manager

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/gemini-2.5-flash,1,8,9,9,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
actor System
database MonthlyMenus

Manager -> System: Log In
System -> System: Authenticate Manager
System -> Manager: Provide Access

activate Manager

Manager -> System: Save Monthly Menu
System -> MonthlyMenus: Retrieve Current Menu
MonthlyMenus --> System: Return Current Menu
System -> MonthlyMenus: Save Menu for Current Month
MonthlyMenus --> System: Confirmation
System -> Manager: Display Save Confirmation

deactivate Manager

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,google/gemini-2.5-pro,1,8,9,10,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
actor System
database MonthlyMenus

Manager -> System: Log In
System -> System: Authenticate Manager
System -> Manager: Provide Access

activate Manager

Manager -> System: Save Monthly Menu
System -> MonthlyMenus: Retrieve Current Menu
MonthlyMenus --> System: Return Current Menu
System -> MonthlyMenus: Save Menu for Current Month
MonthlyMenus --> System: Confirmation
System -> Manager: Display Save Confirmation

deactivate Manager

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,GPT-oss-120b,1,8,7,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
actor System
database MonthlyMenus

Manager -> System: Log In
System -> System: Authenticate Manager
System -> Manager: Provide Access

activate Manager

Manager -> System: Save Monthly Menu
System -> MonthlyMenus: Retrieve Current Menu
MonthlyMenus --> System: Return Current Menu
System -> MonthlyMenus: Save Menu for Current Month
MonthlyMenus --> System: Confirmation
System -> Manager: Display Save Confirmation

deactivate Manager

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,GPT-oss-20b,1,9,8,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
actor System
database MonthlyMenus

Manager -> System: Log In
System -> System: Authenticate Manager
System -> Manager: Provide Access

activate Manager

Manager -> System: Save Monthly Menu
System -> MonthlyMenus: Retrieve Current Menu
MonthlyMenus --> System: Return Current Menu
System -> MonthlyMenus: Save Menu for Current Month
MonthlyMenus --> System: Confirmation
System -> Manager: Display Save Confirmation

deactivate Manager

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Granite-4.0-tiny,1,8,9,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
actor System
database MonthlyMenus

Manager -> System: Log In
System -> System: Authenticate Manager
System -> Manager: Provide Access

activate Manager

Manager -> System: Save Monthly Menu
System -> MonthlyMenus: Retrieve Current Menu
MonthlyMenus --> System: Return Current Menu
System -> MonthlyMenus: Save Menu for Current Month
MonthlyMenus --> System: Confirmation
System -> Manager: Display Save Confirmation

deactivate Manager

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Llama-3.1-70b,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to save the menu each month.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
actor System
database MonthlyMenus

Manager -> System: Log In
System -> System: Authenticate Manager
System -> Manager: Provide Access

activate Manager

Manager -> System: Save Monthly Menu
System -> MonthlyMenus: Retrieve Current Menu
MonthlyMenus --> System: Return Current Menu
System -> MonthlyMenus: Save Menu for Current Month
MonthlyMenus --> System: Confirmation
System -> Manager: Display Save Confirmation

deactivate Manager

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
